datetime,open,high,low,close,volume
2020-01-13 12:00:00,109.841,109.917,109.82,109.842,9276
2020-01-13 16:00:00,109.841,109.938,109.793,109.911,13962
2020-01-13 20:00:00,109.911,109.939,109.885,109.936,5521
2020-01-14 00:00:00,109.936,110.206,109.897,110.061,11595
2020-01-14 04:00:00,110.061,110.102,110.008,110.052,6734
2020-01-14 08:00:00,110.053,110.126,109.879,110.014,12942
2020-01-14 12:00:00,110.017,110.106,109.942,110.0,11993
2020-01-14 16:00:00,109.999,110.103,109.924,110.088,14651
2020-01-14 20:00:00,110.089,110.106,109.848,109.981,14845
2020-01-15 00:00:00,109.974,110.006,109.809,109.944,10033
2020-01-15 04:00:00,109.947,109.955,109.86,109.913,7485
2020-01-15 08:00:00,109.913,109.942,109.84,109.861,9206
2020-01-15 12:00:00,109.862,109.912,109.815,109.825,10789
2020-01-15 16:00:00,109.825,109.996,109.783,109.88,17275
2020-01-15 20:00:00,109.881,109.92,109.844,109.878,10215
2020-01-16 00:00:00,109.883,109.984,109.849,109.923,12132
2020-01-16 04:00:00,109.924,109.942,109.903,109.939,4035
2020-01-16 08:00:00,109.94,110.061,109.926,109.994,9898
2020-01-16 12:00:00,109.994,110.047,109.92,110.007,10198
2020-01-16 16:00:00,110.007,110.171,109.949,110.141,15432
2020-01-16 20:00:00,110.142,110.169,110.113,110.131,5567
2020-01-17 00:00:00,110.126,110.284,110.126,110.181,12475
2020-01-17 04:00:00,110.18,110.219,110.169,110.192,5279
2020-01-17 08:00:00,110.192,110.247,110.142,110.171,8498
2020-01-17 12:00:00,110.171,110.205,110.08,110.181,9562
2020-01-17 16:00:00,110.182,110.207,110.041,110.133,13253
2020-01-17 20:00:00,110.132,110.172,110.105,110.146,5217
2020-01-20 00:00:00,110.071,110.21,110.071,110.177,10944
2020-01-20 04:00:00,110.178,110.204,110.164,110.175,4919
2020-01-20 08:00:00,110.174,110.183,110.106,110.16,6538
2020-01-20 12:00:00,110.16,110.193,110.151,110.177,3705
2020-01-20 16:00:00,110.178,110.185,110.13,110.175,3306
2020-01-20 20:00:00,110.174,110.179,110.144,110.169,9165
2020-01-21 00:00:00,110.17,110.215,109.898,109.945,12889
2020-01-21 04:00:00,109.946,110.014,109.891,109.933,8434
2020-01-21 08:00:00,109.934,110.016,109.881,109.95,11806
2020-01-21 12:00:00,109.95,110.079,109.948,110.056,9282
2020-01-21 16:00:00,110.056,110.114,109.855,109.911,11001
2020-01-21 20:00:00,109.911,109.941,109.754,109.854,12864
2020-01-22 00:00:00,109.855,109.964,109.821,109.896,10834
2020-01-22 04:00:00,109.896,110.092,109.892,110.033,9145
2020-01-22 08:00:00,110.034,110.055,109.929,109.958,9715
2020-01-22 12:00:00,109.957,109.999,109.932,109.945,8887
2020-01-22 16:00:00,109.943,109.959,109.825,109.863,11476
2020-01-22 20:00:00,109.864,109.908,109.823,109.823,8584
2020-01-23 00:00:00,109.826,109.849,109.588,109.638,12972
2020-01-23 04:00:00,109.64,109.675,109.554,109.575,7494
2020-01-23 08:00:00,109.575,109.619,109.485,109.524,12658
2020-01-23 12:00:00,109.524,109.645,109.493,109.521,9990
2020-01-23 16:00:00,109.522,109.569,109.259,109.348,19265
2020-01-23 20:00:00,109.349,109.529,109.343,109.484,9432
2020-01-24 00:00:00,109.479,109.57,109.433,109.465,7228
2020-01-24 04:00:00,109.464,109.543,109.438,109.537,4469
2020-01-24 08:00:00,109.536,109.646,109.501,109.563,11020
2020-01-24 12:00:00,109.563,109.622,109.514,109.528,7956
2020-01-24 16:00:00,109.527,109.554,109.24,109.312,19376
2020-01-24 20:00:00,109.312,109.319,109.166,109.269,16929
2020-01-27 00:00:00,108.904,109.036,108.726,108.973,25791
2020-01-27 04:00:00,108.974,109.116,108.869,109.043,8907
2020-01-27 08:00:00,109.044,109.131,108.84,108.887,15742
2020-01-27 12:00:00,108.886,109.055,108.822,109.019,16751
2020-01-27 16:00:00,109.018,109.091,108.846,109.0,25511
2020-01-27 20:00:00,109.001,109.057,108.858,108.877,13235
2020-01-28 00:00:00,108.876,109.041,108.812,109.021,10370
2020-01-28 04:00:00,109.021,109.036,108.941,109.023,7274
2020-01-28 08:00:00,109.023,109.092,108.749,108.816,16568
2020-01-28 12:00:00,108.815,109.085,108.767,109.023,15366
2020-01-28 16:00:00,109.022,109.196,108.921,109.123,16964
2020-01-28 20:00:00,109.123,109.166,109.059,109.059,8370
2020-01-29 00:00:00,109.094,109.256,109.066,109.191,12099
2020-01-29 04:00:00,109.192,109.225,109.12,109.12,6013
2020-01-29 08:00:00,109.121,109.149,109.001,109.021,11384
2020-01-29 12:00:00,109.02,109.156,109.02,109.141,8708
2020-01-29 16:00:00,109.146,109.18,108.97,109.145,13518
2020-01-29 20:00:00,109.147,109.251,108.99,109.002,13969
2020-01-30 00:00:00,109.003,109.058,108.893,108.943,20699
2020-01-30 04:00:00,108.942,108.949,108.837,108.912,12265
2020-01-30 08:00:00,108.913,108.971,108.801,108.897,17556
2020-01-30 12:00:00,108.899,108.945,108.76,108.893,15271
2020-01-30 16:00:00,108.892,109.002,108.577,108.598,22827
2020-01-30 20:00:00,108.6,108.991,108.58,108.946,22684
2020-01-31 00:00:00,108.946,109.129,108.871,109.047,13525
2020-01-31 04:00:00,109.048,109.117,109.019,109.057,9356
2020-01-31 08:00:00,109.056,109.078,108.918,108.96,11981
2020-01-31 12:00:00,108.958,108.982,108.82,108.845,13715
2020-01-31 16:00:00,108.844,108.881,108.304,108.415,29535
2020-01-31 20:00:00,108.415,108.448,108.302,108.354,19982
2020-02-03 00:00:00,108.418,108.575,108.306,108.556,22656
2020-02-03 04:00:00,108.557,108.564,108.466,108.522,12944
2020-02-03 08:00:00,108.523,108.692,108.456,108.5,17745
2020-02-03 12:00:00,108.499,108.571,108.411,108.537,11247
2020-02-03 16:00:00,108.536,108.791,108.476,108.659,21429
2020-02-03 20:00:00,108.659,108.737,108.582,108.662,9993
2020-02-04 00:00:00,108.662,108.708,108.542,108.694,15237
2020-02-04 04:00:00,108.693,108.849,108.606,108.808,11257
2020-02-04 08:00:00,108.809,109.125,108.784,109.081,14699
2020-02-04 12:00:00,109.081,109.192,108.969,109.178,10395
2020-02-04 16:00:00,109.177,109.462,109.123,109.457,16898
2020-02-04 20:00:00,109.456,109.537,109.424,109.509,8324
2020-02-05 00:00:00,109.513,109.514,109.36,109.479,11937
2020-02-05 04:00:00,109.478,109.485,109.398,109.426,8348
2020-02-05 08:00:00,109.428,109.714,109.297,109.69,21501
2020-02-05 12:00:00,109.69,109.802,109.539,109.769,16260
2020-02-05 16:00:00,109.769,109.836,109.641,109.757,19269
2020-02-05 20:00:00,109.757,109.838,109.73,109.81,7637
2020-02-06 00:00:00,109.81,109.899,109.683,109.825,11398
2020-02-06 04:00:00,109.826,109.975,109.825,109.898,9723
2020-02-06 08:00:00,109.9,109.963,109.787,109.843,11191
2020-02-06 12:00:00,109.843,109.926,109.774,109.875,9979
2020-02-06 16:00:00,109.876,109.982,109.812,109.964,15661
2020-02-06 20:00:00,109.965,109.997,109.937,109.982,5818
2020-02-07 00:00:00,109.983,110.013,109.806,109.907,11484
2020-02-07 04:00:00,109.91,109.931,109.867,109.877,8869
2020-02-07 08:00:00,109.877,109.987,109.773,109.776,14394
2020-02-07 12:00:00,109.776,109.991,109.664,109.766,14901
2020-02-07 16:00:00,109.766,109.837,109.525,109.799,19312
2020-02-07 20:00:00,109.798,109.82,109.694,109.753,9790
2020-02-10 00:00:00,109.681,109.805,109.554,109.777,21007
2020-02-10 04:00:00,109.779,109.872,109.721,109.766,11580
2020-02-10 08:00:00,109.766,109.845,109.716,109.72,14171
2020-02-10 12:00:00,109.719,109.807,109.697,109.733,11080
2020-02-10 16:00:00,109.734,109.793,109.635,109.681,12918
2020-02-10 20:00:00,109.682,109.769,109.655,109.745,7548
2020-02-11 00:00:00,109.749,109.849,109.733,109.841,11249
2020-02-11 04:00:00,109.842,109.9,109.826,109.888,4123
2020-02-11 08:00:00,109.888,109.94,109.825,109.858,10132
2020-02-11 12:00:00,109.857,109.885,109.744,109.776,9307
2020-02-11 16:00:00,109.775,109.959,109.741,109.807,15181
2020-02-11 20:00:00,109.807,109.831,109.72,109.775,10022
2020-02-12 00:00:00,109.778,109.878,109.759,109.865,13818
2020-02-12 04:00:00,109.864,109.885,109.811,109.85,5138
2020-02-12 08:00:00,109.85,110.127,109.84,109.985,12400
2020-02-12 12:00:00,109.985,110.03,109.911,109.976,7615
2020-02-12 16:00:00,109.976,110.073,109.972,110.03,12455
2020-02-12 20:00:00,110.031,110.112,109.981,110.068,6612
2020-02-13 00:00:00,110.068,110.083,109.796,109.941,23883
2020-02-13 04:00:00,109.947,109.974,109.816,109.818,8503
2020-02-13 08:00:00,109.818,109.843,109.709,109.725,12941
2020-02-13 12:00:00,109.724,109.786,109.612,109.75,14893
2020-02-13 16:00:00,109.75,109.861,109.64,109.761,17886
2020-02-13 20:00:00,109.761,109.844,109.737,109.764,10068
2020-02-14 00:00:00,109.764,109.865,109.723,109.808,14847
2020-02-14 04:00:00,109.807,109.905,109.773,109.791,7325
2020-02-14 08:00:00,109.793,109.831,109.741,109.798,9472
2020-02-14 12:00:00,109.796,109.871,109.73,109.772,8441
2020-02-14 16:00:00,109.771,109.808,109.693,109.728,12143
2020-02-14 20:00:00,109.729,109.79,109.692,109.775,7383
2020-02-17 00:00:00,109.819,109.845,109.713,109.829,14081
2020-02-17 04:00:00,109.829,109.846,109.795,109.833,5385
2020-02-17 08:00:00,109.834,109.87,109.81,109.865,5771
2020-02-17 12:00:00,109.864,109.888,109.852,109.865,4027
2020-02-17 16:00:00,109.865,109.954,109.857,109.917,4099
2020-02-17 20:00:00,109.918,109.945,109.85,109.861,5913
2020-02-18 00:00:00,109.864,109.871,109.708,109.765,16523
2020-02-18 04:00:00,109.765,109.79,109.651,109.747,8222
2020-02-18 08:00:00,109.745,109.791,109.657,109.716,11904
2020-02-18 12:00:00,109.717,109.795,109.678,109.773,10156
2020-02-18 16:00:00,109.774,109.941,109.762,109.862,14911
2020-02-18 20:00:00,109.863,109.899,109.826,109.857,5983
2020-02-19 00:00:00,109.857,109.975,109.841,109.963,10207
2020-02-19 04:00:00,109.963,110.107,109.963,110.044,7652
2020-02-19 08:00:00,110.045,110.243,110.016,110.23,9744
2020-02-19 12:00:00,110.229,110.793,110.209,110.65,12679
2020-02-19 16:00:00,110.649,111.316,110.646,111.249,16151
2020-02-19 20:00:00,111.248,111.585,111.221,111.353,10341
2020-02-20 00:00:00,111.353,111.36,111.105,111.238,16800
2020-02-20 04:00:00,111.238,111.486,111.227,111.389,16126
2020-02-20 08:00:00,111.39,112.012,111.377,111.967,19808
2020-02-20 12:00:00,111.964,112.181,111.828,111.994,19466
2020-02-20 16:00:00,111.992,112.22,111.695,112.014,26371
2020-02-20 20:00:00,112.012,112.173,111.986,112.085,13346
2020-02-21 00:00:00,112.086,112.179,111.941,112.0,20489
2020-02-21 04:00:00,112.0,112.063,111.916,111.946,11721
2020-02-21 08:00:00,111.95,111.986,111.481,111.693,21194
2020-02-21 12:00:00,111.693,112.025,111.692,111.838,12976
2020-02-21 16:00:00,111.838,111.931,111.466,111.654,25154
2020-02-21 20:00:00,111.654,111.699,111.511,111.529,13045
2020-02-24 00:00:00,111.255,111.676,111.238,111.582,25215
2020-02-24 04:00:00,111.58,111.626,111.432,111.569,9674
2020-02-24 08:00:00,111.569,111.606,111.233,111.309,26511
2020-02-24 12:00:00,111.307,111.42,111.191,111.298,18981
2020-02-24 16:00:00,111.297,111.301,110.336,110.358,36426
2020-02-24 20:00:00,110.359,110.812,110.326,110.693,21270
2020-02-25 00:00:00,110.691,111.036,110.62,110.936,32043
2020-02-25 04:00:00,110.935,110.95,110.771,110.798,17511
2020-02-25 08:00:00,110.799,110.865,110.37,110.375,28347
2020-02-25 12:00:00,110.374,110.707,110.343,110.59,26018
2020-02-25 16:00:00,110.589,110.611,109.997,110.02,39823
2020-02-25 20:00:00,110.02,110.205,109.884,110.189,38518
2020-02-26 00:00:00,110.192,110.361,110.127,110.215,25419
2020-02-26 04:00:00,110.216,110.572,110.166,110.366,24127
2020-02-26 08:00:00,110.364,110.515,110.122,110.293,37456
2020-02-26 12:00:00,110.293,110.591,110.292,110.46,35283
2020-02-26 16:00:00,110.46,110.695,110.237,110.449,34518
2020-02-26 20:00:00,110.447,110.485,110.166,110.416,38429
2020-02-27 00:00:00,110.414,110.45,110.179,110.336,35749
2020-02-27 04:00:00,110.335,110.335,109.96,110.043,24224
2020-02-27 08:00:00,110.043,110.219,109.842,110.157,38530
2020-02-27 12:00:00,110.161,110.236,109.762,109.865,32016
2020-02-27 16:00:00,109.864,110.34,109.687,110.166,54142
2020-02-27 20:00:00,110.166,110.22,109.563,109.585,40665
2020-02-28 00:00:00,109.582,109.675,109.317,109.4,34840
2020-02-28 04:00:00,109.401,109.44,108.804,108.89,39579
2020-02-28 08:00:00,108.888,109.057,108.504,108.676,50724
2020-02-28 12:00:00,108.677,108.861,108.449,108.512,41331
2020-02-28 16:00:00,108.513,108.684,107.748,108.151,63939
2020-02-28 20:00:00,108.151,108.335,107.503,108.081,49434
2020-03-02 00:00:00,107.401,108.036,107.355,107.897,33704
2020-03-02 04:00:00,107.895,108.365,107.783,108.256,30021
2020-03-02 08:00:00,108.255,108.57,107.735,107.835,44862
2020-03-02 12:00:00,107.833,107.863,107.513,107.677,42949
2020-03-02 16:00:00,107.676,108.129,107.394,107.749,56767
2020-03-02 20:00:00,107.752,108.465,107.685,108.276,35538
2020-03-03 00:00:00,108.25,108.53,107.989,108.092,21267
2020-03-03 04:00:00,108.093,108.184,107.655,107.753,22507
2020-03-03 08:00:00,107.752,108.13,107.686,107.97,30520
2020-03-03 12:00:00,107.969,108.067,107.589,107.744,33304
2020-03-03 16:00:00,107.745,107.891,107.145,107.324,63742
2020-03-03 20:00:00,107.324,107.346,106.922,107.071,52529
2020-03-04 00:00:00,107.09,107.51,106.841,107.298,32769
2020-03-04 04:00:00,107.295,107.467,107.182,107.393,16092
2020-03-04 08:00:00,107.394,107.682,107.319,107.413,27128
2020-03-04 12:00:00,107.413,107.657,107.409,107.469,23187
2020-03-04 16:00:00,107.467,107.535,107.133,107.419,38076
2020-03-04 20:00:00,107.418,107.566,107.292,107.515,20876
2020-03-05 00:00:00,107.515,107.734,107.378,107.445,17614
2020-03-05 04:00:00,107.445,107.449,107.256,107.373,10637
2020-03-05 08:00:00,107.374,107.379,106.909,106.936,23346
2020-03-05 12:00:00,106.933,107.026,106.788,106.826,28536
2020-03-05 16:00:00,106.826,106.937,106.24,106.255,35931
2020-03-05 20:00:00,106.257,106.508,105.965,106.144,32864
2020-03-06 00:00:00,106.143,106.336,105.903,105.948,19605
2020-03-06 04:00:00,105.948,106.006,105.748,105.812,19253
2020-03-06 08:00:00,105.815,106.057,105.11,105.167,34716
2020-03-06 12:00:00,105.166,105.48,104.986,105.269,49724
2020-03-06 16:00:00,105.267,105.729,105.014,105.467,62151
2020-03-06 20:00:00,105.467,105.553,105.151,105.272,38901
2020-03-09 00:00:00,104.198,104.587,103.515,104.127,34640
2020-03-09 04:00:00,104.127,104.203,101.532,102.809,50389
2020-03-09 08:00:00,102.808,102.867,101.8,102.444,49728
2020-03-09 12:00:00,102.445,102.798,102.147,102.284,40381
2020-03-09 16:00:00,102.283,102.652,101.175,102.063,66258
2020-03-09 20:00:00,102.062,102.558,101.961,102.353,55883
2020-03-10 00:00:00,102.347,103.576,102.008,103.375,46923
2020-03-10 04:00:00,103.371,104.248,103.048,104.215,46066
2020-03-10 08:00:00,104.215,105.006,103.716,104.464,61425
2020-03-10 12:00:00,104.465,105.21,103.824,104.22,44004
2020-03-10 16:00:00,104.222,104.653,103.213,104.271,67358
2020-03-10 20:00:00,104.272,105.913,104.225,105.633,63390
2020-03-11 00:00:00,105.631,105.643,104.77,104.917,38929
2020-03-11 04:00:00,104.916,105.053,104.383,104.43,37805
2020-03-11 08:00:00,104.429,105.323,104.084,105.247,53484
2020-03-11 12:00:00,105.248,105.307,104.363,104.437,46550
2020-03-11 16:00:00,104.434,105.127,104.41,104.959,46852
2020-03-11 20:00:00,104.958,104.977,104.224,104.528,48894
2020-03-12 00:00:00,104.528,104.797,104.319,104.594,31219
2020-03-12 04:00:00,104.593,104.713,103.078,104.015,53302
2020-03-12 08:00:00,104.018,104.094,103.501,103.745,48647
2020-03-12 12:00:00,103.746,104.204,103.507,104.023,44961
2020-03-12 16:00:00,104.026,105.848,103.848,105.277,79415
2020-03-12 20:00:00,105.277,106.095,104.593,104.622,55208
2020-03-13 00:00:00,104.62,105.196,104.498,105.077,38045
2020-03-13 04:00:00,105.077,105.658,104.672,105.582,54634
2020-03-13 08:00:00,105.581,106.216,105.313,105.837,57977
2020-03-13 12:00:00,105.83,107.488,105.753,107.292,40733
2020-03-13 16:00:00,107.295,107.932,106.682,107.753,76437
2020-03-13 20:00:00,107.752,108.493,107.381,107.992,56976
2020-03-16 00:00:00,107.031,107.287,105.721,106.9,52985
2020-03-16 04:00:00,106.907,107.561,106.727,106.778,31505
2020-03-16 08:00:00,106.777,107.062,105.998,106.026,47194
2020-03-16 12:00:00,106.026,106.121,105.139,105.276,48169
2020-03-16 16:00:00,105.307,106.468,105.262,105.695,68918
2020-03-16 20:00:00,105.694,106.436,105.593,105.823,68218
2020-03-17 00:00:00,105.875,106.654,105.857,106.586,52517
2020-03-17 04:00:00,106.585,107.182,106.154,106.584,88883
2020-03-17 08:00:00,106.585,107.026,106.222,106.829,74772
2020-03-17 12:00:00,106.83,107.136,106.287,107.044,68174
2020-03-17 16:00:00,107.048,107.585,106.763,107.561,77099
2020-03-17 20:00:00,107.561,107.856,107.221,107.682,46705
2020-03-18 00:00:00,107.682,107.706,107.203,107.371,53277
2020-03-18 04:00:00,107.368,107.402,107.053,107.218,66386
2020-03-18 08:00:00,107.218,107.6,106.746,107.548,57514
2020-03-18 12:00:00,107.549,107.641,107.08,107.632,57636
2020-03-18 16:00:00,107.633,108.54,107.595,108.356,65746
2020-03-18 20:00:00,108.355,108.648,107.74,108.046,71654
2020-03-19 00:00:00,108.046,108.945,107.863,108.799,51928
2020-03-19 04:00:00,108.8,109.549,108.576,109.06,70702
2020-03-19 08:00:00,109.064,109.226,108.447,108.907,85516
2020-03-19 12:00:00,108.903,109.993,108.816,109.77,60316
2020-03-19 16:00:00,109.771,110.199,109.535,110.19,74869
2020-03-19 20:00:00,110.191,110.947,110.042,110.701,67497
2020-03-20 00:00:00,110.701,111.355,110.671,111.138,45101
2020-03-20 04:00:00,111.139,111.191,109.918,109.933,53648
2020-03-20 08:00:00,109.933,110.09,109.323,109.888,60927
2020-03-20 12:00:00,109.89,110.385,109.797,110.359,45686
2020-03-20 16:00:00,110.358,111.471,110.356,111.456,65532
2020-03-20 20:00:00,111.454,111.499,110.677,110.685,78772
2020-03-23 00:00:00,110.741,111.244,110.252,110.531,47538
2020-03-23 04:00:00,110.53,110.723,109.987,110.076,49164
2020-03-23 08:00:00,110.076,110.287,109.661,110.176,51297
2020-03-23 12:00:00,110.18,110.878,109.811,110.209,55393
2020-03-23 16:00:00,110.206,111.589,110.153,111.222,69609
2020-03-23 20:00:00,111.222,111.564,111.116,111.221,50819
2020-03-24 00:00:00,111.221,111.272,110.438,110.448,45659
2020-03-24 04:00:00,110.448,110.567,110.078,110.276,49227
2020-03-24 08:00:00,110.275,110.76,110.17,110.697,44714
2020-03-24 12:00:00,110.697,110.997,110.284,110.779,55724
2020-03-24 16:00:00,110.781,111.619,110.592,111.474,72765
2020-03-24 20:00:00,111.474,111.706,111.182,111.218,53304
2020-03-25 00:00:00,111.218,111.529,110.928,110.997,42043
2020-03-25 04:00:00,110.998,111.34,110.745,111.314,47607
2020-03-25 08:00:00,111.313,111.561,111.124,111.302,56396
2020-03-25 12:00:00,111.302,111.474,111.057,111.345,53265
2020-03-25 16:00:00,111.344,111.673,111.338,111.422,46303
2020-03-25 20:00:00,111.422,111.511,111.078,111.186,45557
2020-03-26 00:00:00,111.185,111.285,110.587,110.732,45394
2020-03-26 04:00:00,110.731,110.848,110.447,110.721,55775
2020-03-26 08:00:00,110.72,110.74,110.057,110.096,49233
2020-03-26 12:00:00,110.089,110.162,109.545,109.644,57628
2020-03-26 16:00:00,109.644,110.074,109.343,109.449,70779
2020-03-26 20:00:00,109.45,109.62,109.199,109.525,53864
2020-03-27 00:00:00,109.523,109.697,108.881,109.036,41351
2020-03-27 04:00:00,109.037,109.073,108.252,108.34,46093
2020-03-27 08:00:00,108.339,108.994,108.229,108.91,44344
2020-03-27 12:00:00,108.911,109.062,108.522,108.772,33476
2020-03-27 16:00:00,108.716,108.855,107.861,107.987,40553
2020-03-27 20:00:00,107.988,108.168,107.751,107.935,41541
2020-03-30 00:00:00,107.681,107.964,107.354,107.508,34262
2020-03-30 04:00:00,107.509,107.699,107.113,107.595,32681
2020-03-30 08:00:00,107.595,108.238,107.572,107.618,46672
2020-03-30 12:00:00,107.622,108.288,107.487,108.263,36820
2020-03-30 16:00:00,108.264,108.279,107.651,107.911,51912
2020-03-30 20:00:00,107.91,108.096,107.728,107.733,30702
2020-03-31 00:00:00,107.703,108.717,107.658,108.522,25524
2020-03-31 04:00:00,108.521,108.697,108.178,108.252,36714
2020-03-31 08:00:00,108.249,108.605,108.09,108.508,39767
2020-03-31 12:00:00,108.507,108.721,108.251,108.405,37290
2020-03-31 16:00:00,108.405,108.478,107.455,107.771,53179
2020-03-31 20:00:00,107.771,107.928,107.47,107.551,45384
2020-04-01 00:00:00,107.519,107.758,107.247,107.484,24583
2020-04-01 04:00:00,107.483,107.932,107.421,107.758,27059
2020-04-01 08:00:00,107.757,107.806,107.276,107.466,42894
2020-04-01 12:00:00,107.466,107.662,107.289,107.383,32339
2020-04-01 16:00:00,107.384,107.466,106.992,107.075,39365
2020-04-01 20:00:00,107.075,107.319,106.911,107.151,30605
2020-04-02 00:00:00,107.151,107.479,107.034,107.404,24311
2020-04-02 04:00:00,107.403,107.564,107.29,107.477,23431
2020-04-02 08:00:00,107.476,107.476,107.138,107.301,26482
2020-04-02 12:00:00,107.301,107.439,107.008,107.179,25487
2020-04-02 16:00:00,107.18,108.088,107.119,107.959,51896
2020-04-02 20:00:00,107.959,107.993,107.803,107.856,38500
2020-04-03 00:00:00,107.857,108.192,107.806,108.057,20714
2020-04-03 04:00:00,108.057,108.114,107.793,107.97,21028
2020-04-03 08:00:00,107.968,108.286,107.818,108.256,25106
2020-04-03 12:00:00,108.255,108.589,108.239,108.58,31327
2020-04-03 16:00:00,108.562,108.669,108.35,108.478,36137
2020-04-03 20:00:00,108.477,108.554,108.178,108.373,25242
2020-04-06 00:00:00,108.334,109.08,108.334,108.93,31168
2020-04-06 04:00:00,108.93,109.044,108.742,108.928,32223
2020-04-06 08:00:00,108.928,109.375,108.85,109.184,30748
2020-04-06 12:00:00,109.184,109.261,108.837,109.032,21717
2020-04-06 16:00:00,109.032,109.188,108.957,109.012,22963
2020-04-06 20:00:00,109.014,109.243,108.924,109.207,21075
2020-04-07 00:00:00,109.207,109.273,108.93,109.007,21877
2020-04-07 04:00:00,109.008,109.079,108.664,108.757,25739
2020-04-07 08:00:00,108.755,108.967,108.713,108.865,27390
2020-04-07 12:00:00,108.867,109.139,108.82,108.989,24680
2020-04-07 16:00:00,108.988,109.073,108.819,108.83,28491
2020-04-07 20:00:00,108.83,108.983,108.714,108.722,26432
2020-04-08 00:00:00,108.736,108.831,108.498,108.612,23382
2020-04-08 04:00:00,108.609,108.958,108.578,108.886,24243
2020-04-08 08:00:00,108.887,108.998,108.735,108.87,24254
2020-04-08 12:00:00,108.869,108.936,108.775,108.925,15922
2020-04-08 16:00:00,108.924,109.095,108.59,108.631,24380
2020-04-08 20:00:00,108.631,108.906,108.608,108.809,17757
2020-04-09 00:00:00,108.806,109.038,108.789,109.004,13794
2020-04-09 04:00:00,109.004,109.056,108.886,108.986,16232
2020-04-09 08:00:00,108.986,108.994,108.846,108.886,17718
2020-04-09 12:00:00,108.886,108.909,108.719,108.829,19626
2020-04-09 16:00:00,108.828,108.847,108.319,108.373,29397
2020-04-09 20:00:00,108.374,108.503,108.2,108.4,24696
2020-04-10 00:00:00,108.4,108.58,108.389,108.554,13762
2020-04-10 04:00:00,108.552,108.552,108.32,108.424,15084
2020-04-10 08:00:00,108.424,108.445,108.328,108.374,9884
2020-04-10 12:00:00,108.373,108.473,108.361,108.452,11067
2020-04-10 16:00:00,108.452,108.467,108.338,108.355,14673
2020-04-10 20:00:00,108.355,108.432,108.315,108.331,7593
2020-04-13 00:00:00,108.345,108.513,108.198,108.211,21752
2020-04-13 04:00:00,108.211,108.226,107.847,107.885,18233
2020-04-13 08:00:00,107.884,108.019,107.785,107.943,14747
2020-04-13 12:00:00,107.943,108.081,107.832,107.896,13031
2020-04-13 16:00:00,107.896,107.929,107.548,107.569,17321
2020-04-13 20:00:00,107.57,107.759,107.493,107.757,10936
2020-04-14 00:00:00,107.757,107.761,107.529,107.595,10350
2020-04-14 04:00:00,107.596,107.752,107.551,107.688,12797
2020-04-14 08:00:00,107.687,107.75,107.551,107.554,13651
2020-04-14 12:00:00,107.555,107.564,107.232,107.363,15592
2020-04-14 16:00:00,107.364,107.441,107.039,107.085,19423
2020-04-14 20:00:00,107.084,107.226,106.974,107.197,15449
2020-04-15 00:00:00,107.196,107.206,106.919,107.116,9432
2020-04-15 04:00:00,107.116,107.196,107.001,107.068,10682
2020-04-15 08:00:00,107.066,107.506,106.986,107.444,19062
2020-04-15 12:00:00,107.442,107.603,107.259,107.544,20594
2020-04-15 16:00:00,107.543,107.863,107.339,107.364,28778
2020-04-15 20:00:00,107.364,107.59,107.243,107.375,19811
2020-04-16 00:00:00,107.409,107.742,107.251,107.689,13368
2020-04-16 04:00:00,107.69,108.075,107.69,107.919,15989
2020-04-16 08:00:00,107.92,107.97,107.687,107.702,18731
2020-04-16 12:00:00,107.701,107.824,107.405,107.498,19656
2020-04-16 16:00:00,107.499,107.83,107.158,107.711,32994
2020-04-16 20:00:00,107.713,107.921,107.572,107.907,20594
2020-04-17 00:00:00,107.907,108.075,107.787,107.85,25521
2020-04-17 04:00:00,107.85,107.891,107.642,107.72,13059
2020-04-17 08:00:00,107.721,107.875,107.62,107.775,19222
2020-04-17 12:00:00,107.776,107.925,107.349,107.431,20604
2020-04-17 16:00:00,107.432,107.649,107.293,107.592,25917
2020-04-17 20:00:00,107.593,107.659,107.417,107.525,13321
2020-04-20 00:00:00,107.406,107.883,107.406,107.854,9041
2020-04-20 04:00:00,107.856,107.884,107.742,107.813,9483
2020-04-20 08:00:00,107.813,107.942,107.68,107.687,14884
2020-04-20 12:00:00,107.688,107.855,107.589,107.739,14890
2020-04-20 16:00:00,107.738,107.835,107.606,107.662,20579
2020-04-20 20:00:00,107.663,107.79,107.598,107.601,15930
2020-04-21 00:00:00,107.601,107.786,107.576,107.731,11455
2020-04-21 04:00:00,107.733,107.765,107.475,107.517,18001
2020-04-21 08:00:00,107.522,107.539,107.3,107.352,16100
2020-04-21 12:00:00,107.354,107.559,107.276,107.54,16420
2020-04-21 16:00:00,107.541,107.82,107.519,107.775,26453
2020-04-21 20:00:00,107.775,107.885,107.705,107.743,18127
2020-04-22 00:00:00,107.745,107.861,107.616,107.817,12210
2020-04-22 04:00:00,107.818,107.833,107.562,107.613,15443
2020-04-22 08:00:00,107.612,107.689,107.508,107.582,17010
2020-04-22 12:00:00,107.582,107.751,107.558,107.717,11217
2020-04-22 16:00:00,107.717,107.931,107.71,107.804,18838
2020-04-22 20:00:00,107.804,107.819,107.692,107.737,8825
2020-04-23 00:00:00,107.698,107.858,107.664,107.777,13124
2020-04-23 04:00:00,107.777,107.813,107.699,107.773,9647
